"adress","electricity_costs_usd","borough","area_name","postcode","latitude","longitude","building_name","date"
"160 Beach 29th St",257000,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2009-07-01
"160 Beach 29th St",163800,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2009-08-01
"160 Beach 29th St",112720,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2009-09-01
"160 Beach 29th St",115800,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2009-10-01
"160 Beach 29th St",150920,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2009-11-01
"160 Beach 29th St",154600,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2009-12-01
"160 Beach 29th St",27340,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-01-01
"160 Beach 29th St",116440,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-02-01
"160 Beach 29th St",89920,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-03-01
"160 Beach 29th St",142440,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-04-01
"160 Beach 29th St",234120,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-05-01
"160 Beach 29th St",326040,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-06-01
"160 Beach 29th St",318000,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-07-01
"160 Beach 29th St",226200,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-08-01
"160 Beach 29th St",175800,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-09-01
"160 Beach 29th St",161640,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-10-01
"160 Beach 29th St",183240,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-11-01
"160 Beach 29th St",168200,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2010-12-01
"160 Beach 29th St",139120,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-01-01
"160 Beach 29th St",155680,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-02-01
"160 Beach 29th St",96760,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-03-01
"160 Beach 29th St",137760,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-04-01
"160 Beach 29th St",204360,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-05-01
"160 Beach 29th St",184080,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-06-01
"160 Beach 29th St",150440,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-07-01
"160 Beach 29th St",108720,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-08-01
"160 Beach 29th St",87280,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-09-01
"160 Beach 29th St",100320,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-10-01
"160 Beach 29th St",114520,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-11-01
"160 Beach 29th St",115200,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2011-12-01
"160 Beach 29th St",98720,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2012-01-01
"160 Beach 29th St",76720,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2012-02-01
"160 Beach 29th St",65960,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2012-03-01
"160 Beach 29th St",109360,"Queens","park-cemetery-etc-Queens",11385,40.702513,-73.852566,"P.S.43Q",2012-04-01
"74-30 Commonwealth Blvd",185200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2008-07-01
"74-30 Commonwealth Blvd",105600,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2008-08-01
"74-30 Commonwealth Blvd",111600,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2008-09-01
"74-30 Commonwealth Blvd",180800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2008-10-01
"74-30 Commonwealth Blvd",182800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2008-11-01
"74-30 Commonwealth Blvd",183200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2008-12-01
"74-30 Commonwealth Blvd",182000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-01-01
"74-30 Commonwealth Blvd",172800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-02-01
"74-30 Commonwealth Blvd",188000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-03-01
"74-30 Commonwealth Blvd",218400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-04-01
"74-30 Commonwealth Blvd",208800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-05-01
"74-30 Commonwealth Blvd",256400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-06-01
"74-30 Commonwealth Blvd",134400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-07-01
"74-30 Commonwealth Blvd",148400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-08-01
"74-30 Commonwealth Blvd",130800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-09-01
"74-30 Commonwealth Blvd",150800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-10-01
"74-30 Commonwealth Blvd",138400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-11-01
"74-30 Commonwealth Blvd",150400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2009-12-01
"74-30 Commonwealth Blvd",132800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-01-01
"74-30 Commonwealth Blvd",106000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-02-01
"74-30 Commonwealth Blvd",166400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-03-01
"74-30 Commonwealth Blvd",236400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-04-01
"74-30 Commonwealth Blvd",261600,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-05-01
"74-30 Commonwealth Blvd",229200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-06-01
"74-30 Commonwealth Blvd",206000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-07-01
"74-30 Commonwealth Blvd",166800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-08-01
"74-30 Commonwealth Blvd",122000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-09-01
"74-30 Commonwealth Blvd",143200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-10-01
"74-30 Commonwealth Blvd",166800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-11-01
"74-30 Commonwealth Blvd",155200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2010-12-01
"74-30 Commonwealth Blvd",120000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-01-01
"74-30 Commonwealth Blvd",101200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-02-01
"74-30 Commonwealth Blvd",142000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-03-01
"74-30 Commonwealth Blvd",204800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-04-01
"74-30 Commonwealth Blvd",193200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-05-01
"74-30 Commonwealth Blvd",180800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-06-01
"74-30 Commonwealth Blvd",162400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-07-01
"74-30 Commonwealth Blvd",131200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-08-01
"74-30 Commonwealth Blvd",96400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-09-01
"74-30 Commonwealth Blvd",108800,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-10-01
"74-30 Commonwealth Blvd",152400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-11-01
"74-30 Commonwealth Blvd",139200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2011-12-01
"74-30 Commonwealth Blvd",91200,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2012-01-01
"74-30 Commonwealth Blvd",82000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2012-02-01
"74-30 Commonwealth Blvd",108400,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2012-03-01
"74-30 Commonwealth Blvd",174000,"Queens","Richmond Hill",11418,40.695888,-73.833681,"P.S.208Q",2012-04-01
"715 Ocean Ter",326440,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2008-07-01
"715 Ocean Ter",248120,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2008-08-01
"715 Ocean Ter",334120,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2008-09-01
"715 Ocean Ter",413620,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2008-10-01
"715 Ocean Ter",423620,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2008-11-01
"715 Ocean Ter",399840,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2008-12-01
"715 Ocean Ter",418140,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-01-01
"715 Ocean Ter",280240,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-02-01
"715 Ocean Ter",257260,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-03-01
"715 Ocean Ter",288100,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-04-01
"715 Ocean Ter",333720,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-05-01
"715 Ocean Ter",348040,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-06-01
"715 Ocean Ter",308960,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-07-01
"715 Ocean Ter",258520,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-08-01
"715 Ocean Ter",288380,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-09-01
"715 Ocean Ter",416200,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-10-01
"715 Ocean Ter",391780,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-11-01
"715 Ocean Ter",399080,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2009-12-01
"715 Ocean Ter",363820,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-01-01
"715 Ocean Ter",224980,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-02-01
"715 Ocean Ter",227360,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-03-01
"715 Ocean Ter",357440,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-04-01
"715 Ocean Ter",386220,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-05-01
"715 Ocean Ter",369420,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-06-01
"715 Ocean Ter",309600,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-07-01
"715 Ocean Ter",279060,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-08-01
"715 Ocean Ter",269340,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-09-01
"715 Ocean Ter",417340,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-10-01
"715 Ocean Ter",390860,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-11-01
"715 Ocean Ter",420820,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2010-12-01
"715 Ocean Ter",397860,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-01-01
"715 Ocean Ter",279220,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-02-01
"715 Ocean Ter",243620,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-03-01
"715 Ocean Ter",370520,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-04-01
"715 Ocean Ter",345740,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-05-01
"715 Ocean Ter",319220,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-06-01
"715 Ocean Ter",331940,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-07-01
"715 Ocean Ter",234320,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-08-01
"715 Ocean Ter",326340,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-09-01
"715 Ocean Ter",417660,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-10-01
"715 Ocean Ter",370740,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-11-01
"715 Ocean Ter",354280,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2011-12-01
"715 Ocean Ter",287260,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2012-01-01
"715 Ocean Ter",224720,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2012-02-01
"715 Ocean Ter",227760,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2012-03-01
"715 Ocean Ter",324860,"Manhattan","Battery Park City-Lower Manhattan",10006,40.70873,-74.012332,"The Michael J. Petrides School",2012-04-01
"1300 Boynton Ave",131200,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2008-07-01
"1300 Boynton Ave",108800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2008-08-01
"1300 Boynton Ave",138800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2008-09-01
"1300 Boynton Ave",202000,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2008-10-01
"1300 Boynton Ave",202000,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2008-11-01
"1300 Boynton Ave",34000,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2008-12-01
"1300 Boynton Ave",131600,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-01-01
"1300 Boynton Ave",106400,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-02-01
"1300 Boynton Ave",116400,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-03-01
"1300 Boynton Ave",108800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-04-01
"1300 Boynton Ave",363200,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-05-01
"1300 Boynton Ave",415600,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-06-01
"1300 Boynton Ave",406800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-07-01
"1300 Boynton Ave",416400,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-08-01
"1300 Boynton Ave",386800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-09-01
"1300 Boynton Ave",439200,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-10-01
"1300 Boynton Ave",289200,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-11-01
"1300 Boynton Ave",398800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2009-12-01
"1300 Boynton Ave",364800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-01-01
"1300 Boynton Ave",322800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-02-01
"1300 Boynton Ave",338400,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-03-01
"1300 Boynton Ave",422800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-04-01
"1300 Boynton Ave",502800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-05-01
"1300 Boynton Ave",420800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-06-01
"1300 Boynton Ave",405600,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-07-01
"1300 Boynton Ave",390000,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-08-01
"1300 Boynton Ave",363600,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-09-01
"1300 Boynton Ave",430000,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-10-01
"1300 Boynton Ave",368400,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-11-01
"1300 Boynton Ave",316400,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2010-12-01
"1300 Boynton Ave",336800,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2011-01-01
"1300 Boynton Ave",308400,"Brooklyn","Crown Heights South",11225,40.669339,-73.960675,"James Monroe High School",2011-02-01
